"UniqueID","Probability1"
6699,0.0552455422546138
6700,3.10527340656705e-08
6701,0.552111517775103
6702,0.0898757729088483
6703,0.0920497667451187
6704,0.0417881256232381
6705,0.0343354411257008
6706,0.00244704391059389
6707,0.250562351353512
6708,0.0369675284683925
6709,1.05016223599419e-08
6710,0.0169717186190964
6711,0.0380081177017842
6712,0.0411999091457912
6713,0.24763625691763
6714,0.165742811967354
6715,0.0690120778209291
6716,0.012530186670575
6717,0.0237600719897019
6718,1.1540294817068e-08
6719,0.00971142114561206
6720,0.174210139879937
6721,0.0548880027229371
6722,0.0306231042713174
6723,0.53342793019566
6724,0.409969315275421
6725,0.360669636169094
6726,0.589276644691728
6727,0.493856325077662
6728,0.331376457250146
6729,0.104720378546548
6730,0.00258014016801013
6731,0.749783648854484
6732,0.0521236753646237
6733,0.0419102201357347
6734,0.21706204521798
6735,0.0678078538952702
6736,0.143165177500212
6737,0.0407114853184844
6738,0.17711372609126
6739,7.55108166281872e-07
6740,0.0521296625689341
6741,0.0716495108348865
6742,0.0103764384943159
6743,0.218300310062296
6744,0.128516158854666
6745,0.296642944449626
6746,0.0312989326851374
6747,0.177460993682849
6748,0.195205371330738
6749,0.292454852512383
6750,0.0623205085601561
6751,0.0236572357476782
6752,0.780375026778227
6753,0.749016890593249
6754,0.159285803766971
6755,0.111466904159669
6756,0.0337408614841772
6757,0.135113440756672
6758,0.402861671548235
6759,0.0749012964254973
6760,0.0791460259473534
6761,0.113693380559241
6762,1.49104249079959e-08
6763,0.0112362850921051
6764,0.186669128019093
6765,0.0170111897759683
6766,0.0961457546265091
6767,0.0999598473794394
6768,0.157189012674523
6769,0.213186971730213
6770,0.333174277192016
6771,0.00160077858775437
6772,0.188816895288989
6773,0.0410632329797055
6774,0.016547484040153
6775,0.338885668943257
6776,0.173314472032647
6777,0.0722668544698882
6778,0.0353382916042095
6779,0.268061207978765
6780,0.415785755476513
6781,0.701002609808745
6782,0.259022117720809
6783,0.0572269339150428
6784,0.0582129269171312
6785,0.107230165621332
6786,0.145851101743659
6787,0.121787110466832
6788,0.414936799679725
6789,0.0782562993182192
6790,0.0622947041199661
6791,2.91277705967895e-08
6792,2.87254617133439e-08
6793,0.397882949211376
6794,0.0344179657023592
6795,0.0236665305431601
6796,1.18187712038993e-08
6797,0.0347296516671257
6798,0.0338634535689676
6799,0.0257850538031388
6800,0.18502861184388
6801,0.0686662611975045
6802,0.173614019361138
6803,0.00868246954380485
6804,0.00751033557819061
6805,0.0144776701807663
6806,0.0559307003227442
6807,0.160760014094952
6808,0.454703734496178
6809,0.20148383731576
6810,0.664076207527384
6811,0.228353340203239
6812,0.0973060166757047
6813,0.00266394791701789
6814,0.0504920034809886
6815,0.22867085422258
6816,0.313658695643382
6817,0.25023101398478
6818,0.238889839802678
6819,0.342172706308546
6820,0.193118565037555
6821,0.242907389913731
6822,0.470241858434327
6823,0.270705576852753
6824,0.298608728242753
6825,0.375293219018617
6826,0.0477133887981094
6827,0.20868280123369
6828,0.0340165053318282
6829,0.195719785612994
6830,0.193142168610601
6831,0.0690542622391619
6832,0.0307083198277602
6833,0.0146439215736912
6834,0.0744486955595945
6835,0.184983507755335
6836,0.0669399161837106
6837,0.177566330355683
6838,0.566122569248041
6839,0.100074508658617
6840,0.180012641038104
6841,0.0517590341089194
6842,0.0352381914919219
6843,0.119373339779056
6844,0.324356451604924
6845,0.325719130236347
6846,0.0349510593324807
6847,0.133410854665707
6848,0.150247008565067
6849,1.70351451420846e-08
6850,0.453072426852287
6851,0.0307373389495727
6852,0.133461914010948
6853,0.144938015338538
6854,0.0911047859849091
6855,0.209385713048247
6856,0.146907677974745
6857,0.243849922279868
6858,0.126856189490929
6859,0.167938780564796
6860,0.393601327279638
6861,0.196047487432259
6862,0.212756176122395
6863,0.251490286484062
6864,0.164579731708543
6865,0.198486926360911
6866,0.0742790179120514
6867,0.236027386557235
6868,0.201072754818532
6869,0.270342625885565
6870,0.346654802829804
6871,0.0905309525023418
6872,0.298489187339076
6873,0.293147297581511
6874,0.420912825477899
6875,0.146943749297947
6876,0.127296793931685
6877,0.161966742548159
6878,0.123592543685332
6879,0.154335066776585
6880,4.12913560753302e-08
6881,0.0261800544177118
6882,0.0237731057594087
6883,3.03999657426932e-08
6884,0.14381310512465
6885,0.49479079612737
6886,0.0342750210349195
6887,0.0352523239917661
6888,0.0366076917064992
6889,0.0327695287179819
6890,0.017599645857217
6891,0.0456999171147237
6892,9.16873160446001e-09
6893,0.0405260622507848
6894,0.0334820586204219
6895,0.0200780751808462
6896,0.0160640683044005
6897,0.1163900341812
6898,0.216250135128498
6899,0.0243037050553353
6900,0.0136406901856867
6901,0.0542464649717317
6902,0.00386737226800133
6903,0.117089519800421
6904,0.290355650262431
6905,0.204029684971285
6906,0.182731705388217
6907,0.0576971299553144
6908,0.241388909115724
6909,0.417830439260567
6910,0.0833545832144217
6911,0.172747946456546
6912,0.00254689473668452
6913,0.290722540308022
6914,0.00909210530876269
6915,3.11192230903264e-07
6916,0.030649002660063
6917,0.00164646072896467
6918,0.533263058159248
6919,0.0410725756642535
6920,0.274084867228815
6921,0.416288094589354
6922,0.222993076709388
6923,0.1781866848654
6924,0.299415127754921
6925,5.53041716987562e-07
6926,0.0511339653584999
6927,0.0606800698811251
6928,0.112902739502219
6929,0.182546330353596
6930,0.0485937594384583
6931,0.00429052529976944
6932,0.207697656451639
6933,0.027348623731459
6934,0.351213707455409
6935,0.17619158559831
6936,0.119538250650363
6937,0.18022961611913
6938,0.581066056321085
6939,0.238068847412952
6940,0.162814825947112
6941,0.386952980613426
6942,0.00972849056724112
6943,0.508425885559019
6944,0.111960836119234
6945,0.0835730114899096
6946,0.317347709032064
6947,0.163178001765374
6948,0.104240028056123
6949,0.0942217470559275
6950,0.064963624163172
6951,0.168133593978416
6952,0.246267021048335
6953,0.548734016615312
6954,2.01245439915186e-08
6955,0.402159298337603
6956,0.586224405742236
6957,0.192776899879026
6958,0.109843369641094
6959,0.0222256522158057
6960,0.0427836166363737
6961,0.0564137742799641
6962,0.147501182131064
6963,0.649432268700635
6964,0.0571732351320734
6965,0.203890523896083
6966,0.37306300649075
6967,0.17520002407285
6968,0.207786806645373
6969,0.0957934110950167
6970,0.0825570881364859
6971,0.140403055213443
6972,0.369794521240365
6973,0.214215118748257
6974,0.0333172795036619
6975,0.27804891363569
6976,0.627360109559776
6977,0.0328144262283704
6978,2.98741414539637e-08
6979,0.162555124227097
6980,2.68679369116758e-08
6981,0.102365714782788
6982,0.05990279054634
6983,4.46584693441386e-09
6984,0.0652757232219093
6985,0.0708427480618101
6986,0.0348257494931033
6987,0.00303836675074964
6988,0.0762513697019141
6989,0.143314481725686
6990,0.271390658425579
6991,0.035914975995575
6992,0.0171214983352694
6993,0.119177749116723
6994,0.269357851844124
6995,0.0676853212252082
6996,0.146581212160155
6997,0.00770755058648196
6998,0.0517440599778928
6999,0.0553026943791039
7000,0.0640561444474314
7001,0.145184943688686
7002,2.44331532799762e-07
7003,0.552189391774312
7004,0.196635762629778
7005,0.497381624855298
7006,0.0355148261793915
7007,5.05805639424087e-08
7008,0.2776209469568
7009,0.273149189373679
7010,8.69222856604241e-08
7011,0.385877701678864
7012,0.292870929048154
7013,0.13777725669277
7014,0.506534662141738
7015,0.327477704585245
7016,0.624294431842678
7017,0.501232894056954
7018,0.219904340378321
7019,0.238104595031428
7020,0.884677089309926
7021,0.348761869532448
7022,0.555143527418807
7023,0.710163895405152
7024,0.398566522263895
7025,0.162844840613853
7026,0.628565334639984
7027,0.242095476392238
7028,0.249972135040084
7029,7.21836019259532e-08
7030,0.38575537612089
7031,0.127101941619939
7032,0.281982325143098
7033,0.0644845690849008
7034,0.467969982372974
7035,0.48302644020678
7036,0.353097351766144
7037,0.345768453300876
7038,0.510078965772394
7039,0.0574623594952786
7040,0.0706545158962052
7041,0.00263271673145545
7042,0.106758950696365
7043,0.109445003403467
7044,0.393808402423717
7045,0.368339037332618
7046,0.0101382053408567
7047,0.579197317422955
7048,1.00616844140177e-07
7049,0.129599337977096
7050,0.0475383288022243
7051,0.18014987906847
7052,3.4562847462151e-07
7053,1.97668779054832e-07
7054,0.0469887924409082
7055,0.00244495060712305
7056,0.304691952544537
7057,0.094278113801593
7058,0.382274781328151
7059,0.167231029298399
7060,0.0439563654676521
7061,0.183177730699785
7062,0.0429622143239704
7063,0.0170800128618684
7064,0.150426705583257
7065,0.363063084361552
7066,0.274787562327933
7067,0.245301933445235
7068,0.0772149321106824
7069,0.127393230484093
7070,0.384026732861036
7071,0.376943161259806
7072,5.38306591564168e-07
7073,0.162555121500197
7074,0.234074956806447
7075,0.382986234370502
7076,3.51105100329681e-08
7077,0.110019736289324
7078,0.240737176570682
7079,0.0989842988011738
7080,0.133492448447787
7081,0.0226950216117227
7082,0.286722861489959
7083,0.141803475803785
7084,0.25732572582574
7085,0.0808674972954294
7086,0.146164583752666
7087,0.343227366308383
7088,0.193789126686459
7089,0.202136251651825
7090,0.0112914469125435
7091,0.112175064517725
7092,0.0851704778510718
7093,0.0244577931439843
7094,0.122368548883241
7095,0.403440305003042
7096,0.107472744435015
7097,0.209655609577972
7098,0.188151659105871
7099,7.24915177463659e-09
7100,0.00835225698440045
7101,2.51874738111431e-08
7102,0.00235078893385869
7103,0.0146247168820946
7104,0.0376293431211352
7105,1.14862318818084e-08
7106,0.158826061857599
7107,0.0495331411629576
7108,0.0412849249790537
7109,0.122805638756199
7110,0.0823168211526089
7111,0.253154932603645
7112,0.143854705956776
7113,0.115400120627514
7114,0.0236592318437733
7115,0.0115234945424635
7116,0.164664787469517
7117,0.026300440312027
7118,0.148201249500236
7119,0.0552015717792952
7120,0.319651075755726
7121,0.0788249561352234
7122,0.326352293743871
7123,0.247458913196312
7124,0.325089933779685
7125,0.0026360597378747
7126,0.199319613830901
7127,0.033112062193645
7128,0.00635870893213758
7129,0.0214769168345303
7130,0.0113926182821259
7131,0.313276443991463
7132,0.390065148688527
7133,0.253642052262878
7134,0.5398521728079
7135,0.206321474877811
7136,0.364141919542127
7137,0.169661480082501
7138,0.410042137901169
7139,0.127890932286844
7140,0.383459534912683
7141,0.333912620707583
7142,0.152074280803332
7143,0.0976604345440364
7144,0.041789202573728
7145,0.072171955033369
7146,0.0428773156921385
7147,0.0898724298615153
7148,0.192919263191227
7149,0.0407938178333344
7150,0.549390150534925
7151,0.276616021730538
7152,0.27425875215412
7153,0.214680405314756
7154,0.167431521160597
7155,0.259502376335045
7156,0.0230803243035469
7157,0.131866236368623
7158,0.22542065965942
7159,0.0745119565732777
7160,1.48554021293899e-08
7161,0.141922990021581
7162,0.376506050654978
7163,0.346368992216642
7164,0.0463085001169081
7165,0.0113041364005164
7166,0.180752335427618
7167,0.104116248960474
7168,0.0297810628378253
7169,0.155681399439799
7170,0.12032072679661
7171,0.0788376447273849
7172,0.13229979228443
7173,0.0449596189358852
7174,0.0741114788531006
7175,0.294904518660058
7176,0.444110265737503
7177,0.192587639738513
7178,0.12780583765632
7179,0.283631076319981
7180,0.159543505416672
7181,0.145326569888619
7182,0.143576679655957
7183,2.22044604925031e-16
7184,3.17761205661674e-08
7185,0.174203879412903
7186,0.326656103186866
7187,0.108035724698631
7188,0.491633802311481
7189,0.00289031691308789
7190,0.000190409622802067
7191,0.0338578648408569
7192,0.0284627147898232
7193,0.0131926015673493
7194,0.194848861638281
7195,1.27646044533145e-08
7196,0.0387640615888394
7197,0.187077722203838
7198,0.158410469542618
7199,0.0234478551543096
7200,0.011309864086657
7201,0.0886405459742789
7202,0.143555144221528
7203,0.178413778808884
7204,0.0491403189965421
7205,0.0482856938324805
7206,0.250215710780632
7207,0.119740463212339
7208,0.2719702432697
7209,0.0168707465133962
7210,0.232689189467954
7211,0.27822312329926
7212,0.721534613756205
7213,0.588772252129742
7214,0.264424259423623
7215,0.0562631618145185
7216,0.27918947928355
7217,0.556591001725103
7218,0.418736957641976
7219,0.00263980574121086
7220,0.330349069136821
7221,0.180530505348344
7222,0.0857760883168334
7223,0.16757726192095
7224,0.0481387364222045
7225,0.132572546252962
7226,0.14989716017122
7227,0.0594777633710559
7228,0.0695785520969928
7229,0.19699779928739
7230,0.618295721616431
7231,0.114148305859785
7232,0.203475769945898
7233,0.431360775166955
7234,0.215900020524627
7235,0.0521994872794926
7236,0.109653985163045
7237,0.185903283120864
7238,0.269214361090674
7239,0.0489030282506127
7240,0.0466390031725754
7241,0.083873851515628
7242,0.0837396204506137
7243,0.308143720779151
7244,0.0608859315908338
7245,0.270568470454259
7246,0.0174369501002342
7247,0.041297273157418
7248,0.140197241019265
7249,0.0701219461005349
7250,0.386372547278307
7251,0.210057562549009
7252,0.185073946856022
7253,0.0819704941427136
7254,0.412937198601348
7255,0.606395632410559
7256,0.418314831172124
7257,0.0699539968931447
7258,0.52550869209352
7259,0.163512607631872
7260,0.0984017431748309
7261,3.28712237059331e-09
7262,0.339122407973319
7263,0.0198344424744418
7264,0.398418019846243
7265,0.373271989623462
7266,0.401743502590418
7267,0.0600220751113556
7268,0.710076972400338
7269,0.0460391878559814
7270,0.0824461203329247
7271,0.242527762944431
7272,0.0330376184375273
7273,0.379208596104373
7274,0.154671688887375
7275,0.036666498242199
7276,3.31833292752679e-08
7277,0.287327300387127
7278,0.165430348021072
7279,5.56274345353392e-08
7280,0.0113236210009681
7281,0.195651631465333
7282,0.37162340353045
7283,1.68829689369195e-09
7284,0.0104251238276413
7285,0.162807320307102
7286,0.0261755463046401
7287,4.11204654385052e-08
7288,0.223765452117513
7289,0.0699855383162126
7290,0.529666545449423
7291,0.228660110300233
7292,8.32770863744698e-05
7293,0.118995256642473
7294,0.0281705287720548
7295,0.256282295578028
7296,0.0644486639436446
7297,0.0961202686254977
7298,0.171817115448099
7299,0.0379975809752207
7300,0.080019771197405
7301,0.192150200415276
7302,0.143897542561195
7303,0.00518114220464239
7304,0.106274449613257
7305,0.023484647762009
7306,0.0510023929162888
7307,0.434923884503594
7308,0.380072440734263
7309,0.0470115521273959
7310,0.05196785548939
7311,0.420852297492066
7312,0.270377458143975
7313,0.220283107581692
7314,0.233470425071739
7315,0.029103183210749
7316,0.537513895755333
7317,0.163048578435183
7318,0.186420547287135
7319,0.537352144694544
7320,0.178731429035686
7321,0.117416021421194
7322,0.0725688586505914
7323,0.143158221423914
7324,0.163959260345074
7325,0.00272522486250703
7326,0.105675959233122
7327,0.116645005888533
7328,0.10956015574191
7329,0.0391509620540494
7330,0.1798656630722
7331,0.0779248999728197
7332,0.26905728217458
7333,0.173746692744391
7334,0.0558557122697383
7335,0.0442833688785704
7336,0.0638368386485156
7337,0.322793435000791
7338,0.166082899093403
7339,0.134649859932603
7340,0.0414170542163728
7341,0.186804703533959
7342,0.112107833302295
7343,0.0496097965605622
7344,0.153008706032059
7345,0.140618230779205
7346,0.237445108216859
7347,8.93730772947958e-08
7348,0.149770940243684
7349,0.0648751150132973
7350,0.340894577990862
7351,0.261264988756711
7352,0.133922225609652
7353,0.117856078928629
7354,5.18690851535968e-09
7355,0.0982490048170147
7356,0.0323819735243084
7357,0.349937628073286
7358,7.90161462403037e-08
7359,0.114696588821122
7360,0.0499334702813475
7361,0.0852816088535881
7362,0.184815060805201
7363,0.157996174290551
7364,0.0113378742094397
7365,0.25982932063831
7366,0.106135055608951
7367,0.217046679292976
7368,0.0504284238304599
7369,0.0765118331567203
7370,0.149851870821695
7371,0.0788945497610461
7372,0.112599655359592
7373,6.3722167556167e-08
7374,8.19178235873106e-08
7375,0.278984569565688
7376,0.294187825816911
7377,0.294461416882521
7378,0.14868882618097
7379,0.186421521870379
7380,0.374743285282837
7381,1.36051021787985e-07
7382,0.300109248363234
7383,0.085307607414513
7384,4.42029714284065e-08
7385,3.19388573931195e-08
7386,0.237623929941327
7387,0.198889845021252
7388,0.206986696128797
7389,0.0620394590564455
7390,3.23185715785729e-07
7391,3.12553420753223e-08
7392,0.00827315375258336
7393,0.176892336858068
7394,0.138725500429582
7395,0.00092803580010148
7396,0.0361519923480932
7397,0.199726437774543
7398,0.0176776174404129
7399,2.15241231234364e-09
7400,0.0983402763061526
7401,0.0346609963575487
7402,0.0939895412803282
7403,0.29215675430281
7404,0.180439301102188
7405,0.0398330892556143
7406,0.0124316511988156
7407,0.0232781268704291
7408,0.034570720746053
7409,0.0516739161783452
7410,0.0927732649333269
7411,0.289634735783806
7412,0.479777773488185
7413,0.335519717631532
7414,0.195913032040857
7415,0.197443851273338
7416,0.206534411020855
7417,0.0331093511604234
7418,0.143840186549564
7419,0.0856244597240033
7420,0.0889651709740837
7421,0.00264787363625936
7422,0.0931081153127584
7423,0.118933180870468
7424,0.0141294346188373
7425,0.0914602034267296
7426,0.0454745539104061
7427,0.589233996498811
7428,0.124554668374799
7429,0.0875948329251503
7430,0.345980415539199
7431,0.029448913080494
7432,0.122490209698725
7433,0.511721231971391
7434,0.153544882203071
7435,0.0346012202796185
7436,0.26522896042434
7437,0.0589080584121418
7438,0.382488755676811
7439,0.121686560374371
7440,0.0829024636888226
7441,0.254247319394068
7442,0.146678528612285
7443,7.71431912200381e-08
7444,0.130686713714235
7445,0.136806972360885
7446,0.0889970953533306
7447,0.304853611763489
7448,0.0396029265576855
7449,0.0924294104474223
7450,0.0757433847370346
7451,0.0475425633228937
7452,0.133195852285789
7453,1.3939164737187e-08
7454,0.145078047863918
7455,0.373945493412727
7456,0.0295720670230534
7457,0.124128996426137
7458,0.144489414193419
7459,0.295309974940842
7460,0.107676675629195
7461,0.0395873332954878
7462,0.0977340909270716
7463,0.383467176880439
7464,0.111882627047837
7465,0.0582687387587028
7466,0.0391044134602723
7467,0.0667168356524613
7468,0.143313145953723
7469,0.139307486835021
7470,0.178056714497274
7471,0.207534719493913
7472,0.0726353892798193
7473,0.0396095271323236
7474,0.345949173293664
7475,0.212970582908432
7476,0.0573134204208643
7477,3.19833956931136e-08
7478,0.0649763936352629
7479,2.85629993321147e-08
7480,0.323338871103473
7481,0.0876905335827602
7482,0.0569021391177337
7483,0.0353430276940434
7484,0.124982518393381
7485,0.129038282213063
7486,0.038134382971775
7487,0.046159157883176
7488,0.106709818844819
7489,0.205225571669842
7490,0.147384128573777
7491,0.0108429765535697
7492,0.0223371298292013
7493,0.0586423909253726
7494,0.200425660138821
7495,0.618471895477435
7496,0.511016834195813
7497,0.319398792274908
7498,0.584223071678437
7499,0.229650029588517
7500,1.81353419716995e-06
7501,0.297069012431539
7502,0.555888222682261
7503,0.357218784778592
7504,6.52704082759571e-08
7505,0.0424979478981499
7506,0.170165957109559
7507,0.597963100887914
7508,0.4011790751029
7509,0.870818261067412
7510,0.132234067019427
7511,0.263847104282326
7512,0.234831309766431
7513,0.828867175942966
7514,0.274987299299225
7515,0.209058926746961
7516,0.259689525886383
7517,0.217404497779062
7518,6.58153746625742e-08
7519,0.246524974282092
7520,0.357030390522819
7521,0.341755241018984
7522,0.0597492479158789
7523,0.245197307835433
7524,0.469301197669963
7525,0.0621286916427856
7526,0.250134997784093
7527,0.339931483392926
7528,0.161736111719055
7529,0.505720411186072
7530,0.233528724957556
7531,0.174878719413594
7532,0.20673371807265
7533,0.584779941025182
7534,0.568818702534822
7535,0.167542022796264
7536,0.276943495012971
7537,0.525161270655523
7538,0.313658621954269
7539,0.283513856801079
7540,0.219756148571259
7541,0.291176221424222
7542,0.069887082321179
7543,0.0787051396845913
7544,0.374213039601672
7545,0.121271882810486
7546,0.146144058808661
7547,0.0584800248648519
7548,0.00261222337164433
7549,0.26556265540553
7550,0.0994224686104957
7551,0.176869775579059
7552,0.111684194362591
7553,0.00591941656995727
7554,0.0953366323654993
7555,0.150895619911663
7556,0.0527599480232257
7557,0.429962526562576
7558,0.169427060694307
7559,0.322145830497862
7560,0.101062346645027
7561,0.0798792520151899
7562,0.181703735158446
7563,1.20565686646482e-08
7564,0.0678231054954997
7565,0.179455618952833
7566,0.266032059773956
7567,0.0914027042243231
7568,0.191558837789037
7569,0.340753003727626
7570,0.101183509655603
7571,0.256235760244028
7572,0.124443856160951
7573,0.576201854498831
7574,0.214232010614153
7575,0.12055074906701
7576,0.020551933275035
7577,0.0744838846330473
7578,0.359982667417134
7579,0.103826367458462
7580,0.0754183126607609
7581,0.348173249470804
7582,0.112917880796524
7583,0.0868487912234114
7584,0.255066120655135
7585,0.392225825649258
7586,0.524049634148094
7587,0.159987815403722
7588,0.104553407534115
7589,3.23071058765351e-08
7590,0.177674130653851
7591,0.0242062401035
7592,3.63305295080913e-08
7593,0.0233531531493071
7594,0.286928967670633
7595,0.000116985899408752
7596,0.135750106247149
7597,0.0378569721533998
7598,0.0257840688435014
7599,0.0619501329452922
7600,0.070511795593412
7601,0.112971553531467
7602,0.035748456805102
7603,0.094073678727831
7604,0.056050111368584
7605,0.270658824994602
7606,0.146340277236882
7607,0.0127555589461811
7608,0.0732576711389138
7609,0.114495504000852
7610,0.0233481393606393
7611,0.138801518599213
7612,0.0703145359694783
7613,0.0591350539209525
7614,0.352024591795062
7615,0.518308011705034
7616,0.446922291683307
7617,0.393942157495722
7618,3.64149652698577e-09
7619,0.602988752392633
7620,0.0782973549126562
7621,0.0937759448979159
7622,0.433453619023932
7623,0.152113573112198
7624,0.0946047100731171
7625,0.320510560260735
7626,0.00261530335240669
7627,0.22089931467881
7628,0.295467327425986
7629,0.192419230356963
7630,5.10320533593467e-08
7631,0.229451105271788
7632,0.111203383019102
7633,0.243452470176385
7634,0.609217256812678
7635,0.339516271596246
7636,0.295991758838272
7637,0.404108791534767
7638,0.0718082127533091
7639,0.353839288599437
7640,0.0697829644347185
7641,0.0950387449979033
7642,0.0962737545624509
7643,0.187832576746195
7644,0.135716579090765
7645,0.0833650114801757
7646,0.274957743410729
7647,0.122599752256182
7648,0.106945754614104
7649,0.240025083878062
7650,0.17674733989325
7651,0.191156393504229
7652,0.205584809846951
7653,0.00756413747161917
7654,0.160892545364491
7655,0.123200309486727
7656,0.0277214909316762
7657,0.103972111330605
7658,0.202143908517603
7659,0.068464055367925
7660,0.2059640999598
7661,0.119028112022397
7662,0.175245703637295
7663,0.200364069972853
7664,0.0986644499593227
7665,0.0901747883241599
7666,0.0674414257377049
7667,3.20794596644086e-09
7668,0.16965804989754
7669,0.0526637833243205
7670,0.157255026973191
7671,0.206220352665308
7672,0.797901151746325
7673,0.138061282933891
7674,0.267231353442552
7675,0.306452554647024
7676,0.299710254075624
7677,0.100449714796707
7678,2.91135602009188e-08
7679,0.144729065860367
7680,0.0308703387939577
7681,3.30135276189202e-08
7682,0.108312851064801
7683,0.0924475534125303
7684,0.547783640488613
7685,0.000932117449811108
7686,0.0570681872572767
7687,0.1147831564243
7688,0.0336193289660683
7689,0.154311626636514
7690,1.42152427421492e-08
7691,0.0119187767149332
7692,0.141481304236805
7693,0.262953771253398
7694,0.145413348557851
7695,0.0211197634542459
7696,0.00856840813401613
7697,0.0228918628411322
7698,0.0619709143438478
7699,0.0835479968977361
7700,0.0438488462985151
7701,0.116813866081546
7702,0.107189931649654
7703,0.0601913098711997
7704,0.0532596440603157
7705,0.425670016127497
7706,0.197204488562282
7707,0.472054312437826
7708,0.122843033118777
7709,0.124783528331721
7710,0.0276667602248455
7711,0.274359115178916
7712,0.486943438231614
7713,1.18011620057612e-08
7714,0.451231542887081
7715,0.027850962442532
7716,0.0026597001598422
7717,0.587140660320831
7718,0.0228416233759987
7719,0.179959112031177
7720,0.0530230512564715
7721,0.0851414073307189
7722,0.186684599043451
7723,0.0564681058066004
7724,0.0764314802286971
7725,0.146743286183968
7726,0.0188814860904291
7727,0.378112135834448
7728,0.179301213779534
7729,0.0984393902707209
7730,0.0297551487010985
7731,0.438507976673046
7732,0.150513109407178
7733,0.0939202122831831
7734,0.182020118783943
7735,0.102116093704088
7736,0.149064390003514
7737,0.127513050701268
7738,0.11924579530763
7739,0.120807420364428
7740,0.0766573177077287
7741,0.165178169496699
7742,0.49936094815916
7743,0.205931753898991
7744,0.0269108960027486
7745,0.052069152747829
7746,0.422123023108708
7747,0.10657707476683
